Gelir,Yas,KrediPuani,CalismaYili,Skor,GeriOdemeSuresi
78854.0,37.0,441.0,31.0,64.19574019607843,31.668852941176475
11023.0,50.0,567.0,4.0,43.24735049019608,46.450132352941175
63448.0,18.0,112.0,33.0,38.79888235294118,42.9615294117647
51862.0,34.0,204.0,47.0,44.88158333333334,45.0345
41920.0,32.0,600.0,52.0,60.15137254901961,35.637647058823525
17916.0,66.0,180.0,26.0,35.051833333333335,57.99158823529412
58765.0,44.0,70.0,32.0,41.01726715686275,48.42639705882353
12233.0,56.0,509.0,38.0,48.05012009803922,48.55939705882353
49426.0,84.0,143.0,11.0,46.86220098039216,53.3199705882353
49574.0,31.0,517.0,48.0,58.213779411764705,36.047676470588236
39341.0,30.0,190.0,15.0,33.252875,48.10592647058824
28589.0,19.0,118.0,54.0,29.744404411764705,51.61745588235294
49991.0,27.0,603.0,13.0,55.64270343137255,32.943426470588236
68879.0,57.0,744.0,15.0,76.7531544117647,27.603779411764698
19336.0,24.0,678.0,31.0,49.97060784313725,38.04835294117647
2411.0,23.0,785.0,42.0,50.257066176470595,39.01489705882352
78494.0,42.0,214.0,52.0,58.054857843137256,39.02355882352941
35039.0,37.0,350.0,48.0,46.31609558823529,45.299073529411764
6964.0,81.0,423.0,28.0,46.2428725490196,55.34723529411765
48887.0,25.0,669.0,42.0,62.697330882352944,31.04295588235294
77432.0,62.0,355.0,28.0,64.99778431372549,37.49494117647058
37512.0,32.0,419.0,2.0,41.64739215686275,42.06317647058824
37031.0,66.0,503.0,46.0,60.75329166666667,43.712838235294114
8760.0,57.0,22.0,7.0,18.898725490196078,60.0
65546.0,53.0,316.0,56.0,61.25425980392157,40.554676470588234
50201.0,44.0,199.0,16.0,41.209688725490196,46.77327941176471
2036.0,30.0,743.0,7.0,43.95369607843138,41.16747058823529
2487.0,44.0,88.0,36.0,21.426742647058823,60.0
66483.0,19.0,356.0,5.0,46.98798774509804,35.14395588235294
54879.0,63.0,333.0,37.0,57.240409313725486,43.89789705882353
70575.0,40.0,30.0,24.0,41.289154411764706,46.179779411764706
44878.0,74.0,551.0,48.0,68.17042647058824,41.2805
34270.0,68.0,705.0,3.0,62.5277205882353,38.69720588235293
42578.0,69.0,641.0,52.0,71.03341666666667,38.620205882352934
38374.0,78.0,595.0,6.0,61.74319117647059,42.0829705882353
5550.0,29.0,168.0,0.0,16.810661764705884,57.08308823529412
27162.0,59.0,316.0,7.0,40.105357843137256,50.85655882352941
16647.0,24.0,460.0,4.0,34.20340931372549,45.13236764705882
66966.0,69.0,620.0,28.0,75.19068137254902,33.14085294117647
20995.0,59.0,463.0,44.0,50.877046568627456,48.07477941176471
38165.0,69.0,729.0,10.0,66.51971813725491,37.1352205882353
59389.0,56.0,677.0,31.0,72.47283578431373,31.829220588235287
11001.0,57.0,641.0,24.0,51.70184558823529,45.102691176470586
2741.0,58.0,823.0,59.0,63.23767892156863,41.932397058823526
14968.0,47.0,458.0,25.0,42.391431372549015,48.31682352941177
65434.0,71.0,604.0,41.0,76.50049509803921,34.229735294117646
45030.0,27.0,36.0,17.0,27.766642156862744,50.86014705882353
10100.0,43.0,704.0,27.0,51.534558823529416,41.82794117647059
11388.0,24.0,338.0,10.0,27.490107843137256,50.03535294117646
66084.0,56.0,684.0,15.0,72.64620588235293,29.949588235294115
11007.0,68.0,747.0,6.0,56.280566176470586,43.27766176470588
45536.0,28.0,821.0,53.0,71.13286274509804,27.76305882352941
45894.0,60.0,327.0,11.0,48.549465686274516,45.96767647058824
13262.0,69.0,549.0,25.0,51.21050490196078,48.655088235294116
19140.0,20.0,477.0,13.0,36.49710784313725,43.538529411764706
68466.0,74.0,56.0,19.0,48.88847549019608,49.942323529411766
42920.0,69.0,630.0,5.0,62.810686274509806,38.85823529411764
35827.0,67.0,79.0,43.0,40.084144607843136,56.60207352941177
36495.0,66.0,112.0,28.0,39.15229166666666,55.346838235294115
10105.0,82.0,664.0,38.0,60.66388480392157,47.59139705882354
65914.0,26.0,537.0,48.0,64.10598529411766,30.786205882352945
44467.0,19.0,164.0,25.0,33.03002696078431,46.29501470588236
11394.0,31.0,585.0,17.0,41.92961274509805,43.59267647058824
13764.0,23.0,727.0,56.0,54.11836274509804,37.8825294117647
74548.0,82.0,91.0,47.0,59.36530392156863,48.333588235294116
35368.0,45.0,227.0,3.0,35.03358823529412,49.77564705882354
54023.0,55.0,54.0,36.0,41.74097794117647,51.37660294117647
31206.0,47.0,639.0,20.0,56.16499509803922,38.93379411764707
18184.0,75.0,796.0,47.0,69.75821568627451,40.865764705882356
15618.0,47.0,848.0,5.0,57.65478921568627,36.683735294117646
66733.0,69.0,2.0,42.0,48.35428676470588,51.37557352941176
18909.0,35.0,499.0,22.0,42.47518872549019,44.71392647058824
73566.0,52.0,172.0,24.0,51.91666176470588,42.66732352941177
29922.0,83.0,676.0,14.0,64.89525980392156,42.40185294117647
19023.0,52.0,34.0,23.0,24.802252450980394,60.0
16329.0,59.0,43.0,42.0,29.029257352941176,60.0
12129.0,21.0,195.0,59.0,28.49935539215686,53.70304411764706
78767.0,72.0,796.0,14.0,86.27095833333333,25.367073529411762
9420.0,47.0,58.0,53.0,26.15406862745098,60.0
57663.0,44.0,781.0,57.0,78.22950735294118,27.790132352941175
10770.0,55.0,67.0,59.0,29.966200980392156,60.0
76400.0,62.0,509.0,19.0,70.3578431372549,33.22352941176471
48233.0,18.0,782.0,18.0,62.122669117647064,27.059397058823528
35874.0,24.0,531.0,51.0,52.588044117647065,38.237382352941175
48166.0,19.0,695.0,43.0,62.40538725490196,29.752617647058823
30162.0,25.0,377.0,7.0,36.10094607843137,44.312441176470585
57700.0,35.0,188.0,11.0,40.553186274509805,44.16323529411765
2184.0,25.0,805.0,56.0,53.91703921568628,38.718705882352936
33445.0,46.0,739.0,53.0,66.97520833333333,35.3152205882353
47981.0,49.0,758.0,38.0,71.52620833333333,31.475338235294117
58188.0,31.0,709.0,38.0,68.8126568627451,28.24711764705883
18313.0,69.0,247.0,4.0,35.392865196078425,56.27469117647059
71141.0,51.0,268.0,45.0,58.78963970588235,40.33239705882353
53589.0,44.0,230.0,39.0,47.77234558823529,45.014514705882355
34583.0,34.0,692.0,9.0,55.03333088235294,35.00130882352941
28277.0,50.0,796.0,31.0,64.99407107843138,35.40133823529412
41535.0,78.0,83.0,57.0,47.33444852941176,56.351544117647066
68963.0,46.0,563.0,19.0,66.3454387254902,31.61219117647059
8138.0,50.0,180.0,54.0,32.287044117647056,58.553735294117644
59707.0,69.0,251.0,34.0,56.10385049019607,45.80854411764706
51402.0,22.0,714.0,52.0,66.71888725490197,28.737735294117652
50624.0,59.0,373.0,23.0,54.2526274509804,43.314588235294124
50550.0,84.0,321.0,6.0,54.82683823529412,47.803676470588236
26810.0,33.0,595.0,13.0,47.98512254901961,39.67985294117647
75638.0,20.0,513.0,29.0,62.04464215686274,28.355205882352948
58023.0,30.0,219.0,39.0,45.623330882352946,42.58248529411765
33146.0,53.0,501.0,51.0,56.97680882352941,43.213499999999996
7462.0,40.0,74.0,38.0,22.025700980392156,60.0
55358.0,56.0,225.0,1.0,44.6906225490196,46.131088235294115
49463.0,81.0,96.0,25.0,46.29176225490196,54.34013235294118
19704.0,73.0,610.0,51.0,61.771352941176474,45.72105882352941
64726.0,81.0,419.0,30.0,68.0487205882353,41.02438235294118
48116.0,75.0,167.0,50.0,51.882715686274516,51.88276470588235
79994.0,22.0,635.0,55.0,74.22324019607844,23.913264705882355
14428.0,19.0,518.0,20.0,37.59089215686274,43.393
63007.0,82.0,182.0,24.0,55.48644852941176,48.542367647058825
47897.0,28.0,550.0,14.0,52.76529656862745,35.14339705882353
35243.0,58.0,3.0,2.0,27.33769362745098,57.92454411764706
33009.0,38.0,743.0,41.0,63.11759068627452,34.365397058823525
61594.0,78.0,643.0,53.0,80.54284803921568,34.86620588235294
15972.0,30.0,167.0,15.0,23.40714705882353,54.62464705882353
70091.0,29.0,473.0,14.0,57.699811274509806,31.977249999999998
17657.0,56.0,677.0,16.0,54.32333578431372,42.26222058823529
53843.0,61.0,439.0,2.0,55.536223039215685,40.803955882352945
34734.0,83.0,684.0,34.0,70.4095637254902,40.96355882352942
24740.0,34.0,173.0,31.0,30.585343137254903,52.72676470588235
78271.0,41.0,515.0,33.0,68.73397794117648,30.10872058823529
27375.0,35.0,688.0,6.0,51.87738970588235,37.03860294117647
78769.0,33.0,828.0,59.0,86.10112009803922,19.837161764705883
42920.0,46.0,334.0,55.0,51.8028431372549,44.85823529411764
55761.0,54.0,455.0,27.0,59.528022058823524,39.03033823529412
37289.0,71.0,369.0,56.0,57.387296568627455,48.17775
52209.0,80.0,753.0,59.0,83.6705318627451,34.21245588235294
13268.0,41.0,26.0,56.0,25.179421568627454,60.0
27114.0,53.0,10.0,23.0,26.94225980392157,59.16267647058823
6505.0,76.0,393.0,6.0,39.81584558823529,55.756102941176465
25330.0,51.0,487.0,56.0,53.74973039215687,45.343970588235294
6241.0,33.0,719.0,22.0,47.60704166666667,41.17504411764707
39329.0,37.0,699.0,54.0,65.348375,33.961867647058824
69952.0,36.0,145.0,33.0,47.026117647058825,42.482588235294116
45976.0,77.0,394.0,11.0,55.7331568627451,45.976588235294116
35700.0,20.0,742.0,10.0,54.67769607843136,31.604411764705883
3252.0,62.0,573.0,31.0,47.93910784313725,49.62817647058824
46240.0,41.0,105.0,6.0,32.92823529411765,50.175294117647056
60414.0,72.0,493.0,58.0,72.4630931372549,38.86708823529412
49168.0,36.0,296.0,5.0,41.67133333333334,43.23741176470588
32041.0,71.0,651.0,6.0,60.35655147058823,41.195632352941175
15513.0,18.0,531.0,25.0,39.20757107843137,42.62175
11154.0,70.0,38.0,31.0,27.60824019607843,60.0
16514.0,47.0,98.0,55.0,31.03000490196078,58.51855882352941
8851.0,50.0,274.0,44.0,35.3112818627451,55.6107794117647
19665.0,28.0,612.0,7.0,43.92927696078431,40.37786764705883
50734.0,75.0,417.0,47.0,64.12917156862746,43.87532352941176
5959.0,22.0,790.0,13.0,46.75423284313726,37.863191176470586
2449.0,77.0,531.0,0.0,44.02425735294118,52.82892647058823
16128.0,36.0,370.0,53.0,40.76368627450981,49.32094117647059
71683.0,22.0,496.0,50.0,63.73210539215687,30.079250000000005
7887.0,49.0,395.0,36.0,39.07527205882353,52.17530882352941
58839.0,40.0,760.0,9.0,68.7410955882353,27.643191176470587
22519.0,53.0,421.0,22.0,44.393644607843136,48.223191176470586
18062.0,68.0,624.0,11.0,53.97128921568628,45.13155882352941
66367.0,23.0,294.0,8.0,45.46801715686275,37.467073529411756
60832.0,35.0,370.0,46.0,56.125725490196075,38.02729411764706
54622.0,34.0,339.0,4.0,45.10285784313725,40.37391176470588
77988.0,38.0,446.0,26.0,63.50824509803922,31.855941176470587
66721.0,21.0,395.0,4.0,49.21645343137255,34.172691176470586
12488.0,27.0,476.0,41.0,40.26927450980393,46.0544705882353
22679.0,46.0,812.0,12.0,59.53991911764705,35.85966176470588
54770.0,38.0,7.0,37.0,35.976004901960785,50.57220588235294
37475.0,22.0,648.0,43.0,56.890379901960785,34.160661764705885
64438.0,32.0,275.0,12.0,46.634838235294126,39.5669705882353
48456.0,56.0,246.0,54.0,51.92394117647059,47.23894117647058
78406.0,18.0,508.0,17.0,60.37675980392157,27.574970588235292
62066.0,34.0,393.0,17.0,52.60220098039216,36.92467647058824
76405.0,39.0,55.0,48.0,48.416580882352946,43.869338235294116
30637.0,69.0,330.0,20.0,46.58691421568628,50.752514705882355
5732.0,54.0,547.0,11.0,42.42989215686275,48.83170588235294
24981.0,41.0,392.0,33.0,42.96199264705882,47.04886764705882
50439.0,56.0,42.0,43.0,41.23423284313726,52.74319117647059
32701.0,70.0,778.0,47.0,73.17856127450979,37.17769117647059
76257.0,38.0,759.0,28.0,77.92186519607843,23.08280882352941
79619.0,38.0,596.0,58.0,76.51202696078431,27.036426470588232
14493.0,76.0,813.0,3.0,62.07605147058823,41.406161764705885
62633.0,61.0,321.0,19.0,56.11286519607843,42.077044117647056
53495.0,24.0,275.0,59.0,48.48219362745098,41.36154411764706
15262.0,63.0,228.0,18.0,34.27619117647059,56.89038235294118
68618.0,67.0,598.0,0.0,69.63763235294117,33.13961764705883
43649.0,70.0,431.0,12.0,55.121316176470586,44.64657352941176
25307.0,48.0,695.0,23.0,57.32345833333333,38.87913235294118
64869.0,31.0,792.0,38.0,75.22391421568628,24.13569117647059
38071.0,57.0,300.0,25.0,45.972703431372544,48.36460294117647
74061.0,28.0,510.0,54.0,67.36111029411765,29.77886764705882
77129.0,84.0,1.0,36.0,54.735139705882354,50.57069117647058
21447.0,36.0,521.0,5.0,41.86419362745098,43.550014705882354
33771.0,22.0,410.0,54.0,46.13471323529412,42.08666176470587
57206.0,71.0,787.0,44.0,82.52675980392156,30.90438235294117
38578.0,61.0,606.0,48.0,65.33733823529411,39.70844117647059
6976.0,65.0,505.0,34.0,47.34149019607843,51.050117647058826
70645.0,18.0,137.0,15.0,39.67422794117647,40.42698529411765
36588.0,53.0,655.0,4.0,57.681284313725484,37.82358823529412
11033.0,38.0,550.0,36.0,44.9609044117647,45.53586764705882
7206.0,48.0,732.0,3.0,48.943426470588236,42.31614705882353
27982.0,32.0,617.0,56.0,56.39128921568628,38.62214705882353
45154.0,58.0,534.0,1.0,55.87588725490196,39.82914705882354
47169.0,80.0,433.0,5.0,57.72170833333333,44.8842205882353
75367.0,53.0,771.0,0.0,77.01556617647059,24.717073529411767
25570.0,79.0,520.0,51.0,61.14757352941177,47.6075
47107.0,31.0,569.0,37.0,57.902379901960785,35.135014705882355
9354.0,72.0,666.0,58.0,61.456769607843135,46.54385294117647
41711.0,76.0,367.0,39.0,57.29456617647059,47.7193088235294
67579.0,64.0,57.0,32.0,48.416634803921575,48.958191176470585
21821.0,61.0,350.0,37.0,45.17307107843137,51.42710294117648
30754.0,34.0,772.0,26.0,60.19549509803922,33.60561764705883
17938.0,81.0,842.0,46.0,73.07576960784314,40.280205882352945
14333.0,63.0,89.0,50.0,32.71997303921569,60.0
12053.0,73.0,551.0,10.0,49.29242401960784,49.36910294117647
27822.0,32.0,400.0,31.0,41.95285784313725,45.0445
54600.0,81.0,10.0,25.0,44.17107843137254,55.58529411764706
15896.0,51.0,301.0,57.0,41.62570588235294,53.173058823529416
72475.0,26.0,218.0,52.0,52.22126225490196,38.528308823529414
11951.0,28.0,811.0,30.0,54.23456617647059,36.45342647058824
63150.0,44.0,720.0,41.0,74.74987745098039,28.2125
73906.0,66.0,454.0,25.0,68.77553431372549,35.935264705882354
74533.0,69.0,268.0,45.0,64.29693382352941,41.602044117647054
57663.0,80.0,743.0,14.0,77.74519362745099,33.14307352941176
32564.0,19.0,734.0,26.0,55.556598039215686,32.506058823529415
76273.0,33.0,18.0,49.0,45.38080637254902,44.28469117647059
19455.0,48.0,450.0,31.0,44.93287990196078,47.54801470588236
61565.0,25.0,144.0,36.0,41.74569852941177,43.314632352941175
54864.0,63.0,455.0,0.0,56.809294117647056,40.31341176470588
56303.0,42.0,98.0,42.0,42.60774264705882,47.98307352941177
33086.0,68.0,1.0,27.0,32.954308823529416,59.69908823529411
61565.0,55.0,118.0,55.0,50.747659313725485,47.60875
54513.0,57.0,419.0,40.0,60.23845343137254,40.75410294117647
50636.0,78.0,469.0,43.0,66.57869607843138,42.72335294117647
36121.0,55.0,425.0,20.0,49.819884803921575,44.94033823529412
72441.0,71.0,784.0,18.0,83.76537499999999,27.183867647058825
40151.0,25.0,771.0,20.0,60.55466421568627,30.22695588235294
18879.0,72.0,322.0,50.0,47.507075980392166,54.28025
16475.0,25.0,566.0,57.0,48.19577205882353,42.17536764705882
73373.0,79.0,368.0,35.0,69.25409068627451,40.127338235294125
28290.0,25.0,219.0,20.0,30.13031862745098,49.42750000000001
16515.0,67.0,696.0,3.0,55.21077205882353,43.28301470588236
5046.0,40.0,363.0,52.0,37.05303431372549,52.767911764705886
41824.0,27.0,108.0,39.0,33.61929411764706,49.544
51994.0,51.0,486.0,40.0,61.03500490196078,38.707382352941174
78241.0,30.0,518.0,30.0,65.77566911764706,28.73386764705883
23644.0,18.0,840.0,20.0,55.96453921568628,31.50076470588235
6950.0,54.0,61.0,3.0,18.68272058823529,60.0
59354.0,29.0,681.0,59.0,70.96167156862745,28.543852941176475
44448.0,73.0,214.0,17.0,46.74839215686274,51.18211764705882
38717.0,80.0,694.0,36.0,72.00122794117648,39.320750000000004
46203.0,31.0,125.0,52.0,39.169262254901966,48.419838235294115
32832.0,64.0,65.0,36.0,36.42964705882353,57.40964705882353
27055.0,70.0,599.0,6.0,55.80444852941176,43.85389705882353
13472.0,56.0,641.0,15.0,50.89317647058823,44.367294117647056
46906.0,38.0,679.0,3.0,58.983867647058815,32.7735
42332.0,53.0,774.0,15.0,67.26861764705882,32.88758823529412
23785.0,30.0,598.0,14.0,46.45270833333334,39.99492647058824
13793.0,30.0,203.0,17.0,24.617473039215685,54.11057352941177
64753.0,44.0,510.0,27.0,63.13531617647059,33.9882205882353
61985.0,60.0,756.0,54.0,81.93849264705884,29.327279411764703
61682.0,62.0,796.0,38.0,81.51114215686275,28.46185294117647
52629.0,32.0,762.0,40.0,69.79077696078431,28.195691176470582
33512.0,28.0,586.0,34.0,52.398372549019605,37.68082352941177
21502.0,61.0,828.0,15.0,63.88089705882353,37.44802941176471
10688.0,59.0,124.0,38.0,30.05898039215686,60.0
41888.0,30.0,511.0,54.0,55.81388235294118,38.028
64417.0,44.0,448.0,7.0,56.75833578431373,35.89575
13619.0,29.0,784.0,22.0,52.49143872549019,36.948191176470594
60640.0,55.0,453.0,47.0,64.8321568627451,37.987058823529416
50925.0,38.0,378.0,52.0,54.492953431372555,40.621691176470584
43399.0,77.0,541.0,38.0,66.18442892156862,42.297308823529406
43582.0,61.0,512.0,53.0,63.62364215686274,41.22214705882354
22164.0,57.0,44.0,56.0,33.1271862745098,59.87076470588235
53442.0,28.0,468.0,8.0,49.98584803921568,36.16891176470588
19838.0,37.0,317.0,29.0,35.896112745098044,50.069911764705886
34315.0,24.0,174.0,37.0,32.87008578431372,49.127132352941175
79400.0,22.0,153.0,11.0,43.984803921568634,38.23823529411764
27049.0,66.0,363.0,26.0,47.088473039215685,50.32598529411764
31172.0,27.0,479.0,38.0,46.91695098039216,41.29523529411765
14055.0,55.0,490.0,41.0,48.10395833333333,48.545073529411766
35991.0,84.0,207.0,15.0,45.50250735294118,54.79636764705883
64313.0,72.0,227.0,22.0,55.40757107843137,45.71586764705883
59491.0,64.0,470.0,13.0,61.65226225490196,38.83313235294118
39209.0,42.0,692.0,18.0,60.15043382352941,34.78598529411765
45742.0,52.0,764.0,33.0,70.84148529411765,32.21155882352941
4980.0,47.0,25.0,42.0,21.102794117647058,60.0
58658.0,39.0,667.0,0.0,62.56145588235293,30.306088235294112
60003.0,41.0,116.0,18.0,40.60700735294118,46.41101470588235
71211.0,38.0,787.0,3.0,73.18059558823529,23.5207794117647
69048.0,45.0,291.0,20.0,53.508686274509806,39.47329411764706
46352.0,52.0,204.0,52.0,47.88396078431373,48.52964705882353
43459.0,51.0,155.0,39.0,42.09124264705882,50.57642647058823
31545.0,69.0,39.0,14.0,32.23329656862745,59.08433823529411
53599.0,37.0,187.0,12.0,39.605507352941174,45.45319117647059
6828.0,83.0,678.0,54.0,62.99579411764705,48.1165294117647
43492.0,30.0,187.0,1.0,32.33499019607843,47.15641176470589
45221.0,58.0,82.0,31.0,39.630424019607844,53.10651470588235
27976.0,32.0,671.0,29.0,54.430215686274515,37.035411764705884
58514.0,33.0,79.0,34.0,39.09176960784313,46.930323529411766
11260.0,23.0,129.0,34.0,21.371519607843133,56.09676470588235
50973.0,73.0,600.0,48.0,72.52663970588235,38.19792647058823
18242.0,73.0,145.0,33.0,36.34075,59.763029411764705
30725.0,67.0,463.0,3.0,49.57481617647059,46.58345588235294
27242.0,72.0,257.0,43.0,46.41771078431372,54.10126470588235
47580.0,57.0,509.0,1.0,55.3738725490196,39.84029411764706
29494.0,45.0,803.0,31.0,64.60338725490196,34.3029705882353
73581.0,70.0,551.0,8.0,71.32620833333333,33.63416176470588
23473.0,35.0,153.0,39.0,30.73766911764706,53.749397058823526
69988.0,79.0,108.0,53.0,58.749421568627454,48.62064705882353
68674.0,77.0,285.0,2.0,57.61549509803922,43.507970588235295
47779.0,69.0,788.0,54.0,80.23477205882352,32.99642647058823
9865.0,23.0,750.0,36.0,50.405257352941184,38.180808823529404
13511.0,73.0,725.0,39.0,62.86074264705883,43.88695588235294
33659.0,44.0,240.0,22.0,37.935850490196074,49.70289705882353
39123.0,27.0,142.0,31.0,32.87308578431372,49.21925
14575.0,77.0,454.0,24.0,48.94797794117647,52.06213235294118
66480.0,65.0,815.0,37.0,84.74372549019608,27.056470588235292
58044.0,20.0,175.0,19.0,37.8743431372549,42.69488235294117
63291.0,42.0,690.0,11.0,67.92039950980391,28.824308823529414
47538.0,25.0,104.0,11.0,30.436553921568628,47.99785294117646
22969.0,30.0,652.0,49.0,54.521218137254905,38.610691176470596
56073.0,57.0,579.0,50.0,70.0195318627451,35.658220588235295
57513.0,35.0,13.0,19.0,33.58110049019608,49.35704411764706
67172.0,42.0,339.0,15.0,53.524794117647055,38.177588235294124
53923.0,80.0,790.0,18.0,79.221125,32.6957205882353
17244.0,54.0,731.0,59.0,63.405715686274505,40.54194117647059
46182.0,78.0,333.0,8.0,52.67511274509804,47.83685294117646
53824.0,59.0,537.0,3.0,59.83694117647058,37.69105882352941
20459.0,42.0,455.0,11.0,40.799575980392156,46.44407352941177
41050.0,76.0,65.0,45.0,43.834926470588236,56.76691176470588
35103.0,65.0,24.0,45.0,37.0871544117647,58.16542647058824
75996.0,68.0,58.0,49.0,55.394578431372544,47.29511764705883
18834.0,24.0,432.0,53.0,41.872553921568624,45.40914705882353
16419.0,22.0,61.0,39.0,20.704183823529412,56.689367647058816
3667.0,61.0,141.0,51.0,30.863360294117648,60.0
20537.0,83.0,7.0,25.0,31.726865196078432,60.0
50999.0,61.0,769.0,50.0,77.99913480392156,31.809073529411766
36761.0,81.0,834.0,26.0,76.42459068627451,35.80975
76113.0,54.0,258.0,38.0,59.722767156862744,39.73645588235294
41701.0,70.0,260.0,3.0,44.843757352941175,50.16298529411765
27593.0,25.0,667.0,15.0,50.11796323529412,36.425279411764706
25757.0,69.0,641.0,29.0,60.892208333333336,42.825455882352934
28127.0,77.0,606.0,24.0,61.18291911764705,44.203544117647056
21568.0,51.0,689.0,23.0,56.34486274509804,40.343294117647055
10973.0,75.0,39.0,42.0,30.59722794117647,60.0
74697.0,79.0,258.0,13.0,60.90745343137255,43.03163235294118
71747.0,39.0,428.0,22.0,59.88943872549019,34.06325
26367.0,80.0,761.0,54.0,73.52291911764706,40.43766176470589
75363.0,50.0,730.0,57.0,83.87877205882353,25.571014705882355
43952.0,51.0,701.0,24.0,65.47023529411764,34.39435294117647
9908.0,21.0,235.0,26.0,24.048833333333334,53.081823529411764
15590.0,53.0,540.0,23.0,47.561936274509804,46.455441176470586
48552.0,72.0,285.0,33.0,54.05994117647059,47.95023529411765
10989.0,41.0,305.0,19.0,31.287541666666666,53.105691176470586
31816.0,62.0,628.0,14.0,58.40550980392157,40.86952941176471
34967.0,20.0,233.0,6.0,29.78321323529412,46.758250000000004
29260.0,74.0,712.0,9.0,63.39014705882354,40.449705882352944
24184.0,66.0,450.0,3.0,46.27488235294118,48.483411764705885
28227.0,65.0,556.0,13.0,54.21061519607843,44.237367647058825
14353.0,19.0,639.0,33.0,45.42355147058824,39.85292647058823
6595.0,77.0,444.0,16.0,44.15155637254902,54.35125000000001
26279.0,64.0,305.0,58.0,48.93305637254902,51.98907352941177
39940.0,59.0,845.0,46.0,76.29122549019608,32.10323529411765
20194.0,40.0,180.0,41.0,32.288436274509806,54.363264705882344
39317.0,20.0,38.0,19.0,24.404659313725492,51.406044117647056
49604.0,75.0,215.0,31.0,51.53287254901961,50.099000000000004
73496.0,72.0,767.0,25.0,84.76296078431373,27.53776470588236
13287.0,48.0,332.0,2.0,32.23360539215686,52.56060294117647
43836.0,24.0,374.0,48.0,47.68555882352941,40.8645294117647
17332.0,36.0,544.0,4.0,41.23675490196078,43.90229411764706
29163.0,81.0,706.0,59.0,73.0518112745098,41.47395588235294
74645.0,54.0,145.0,17.0,50.35462009803921,43.42698529411765
32548.0,76.0,222.0,31.0,45.701578431372546,54.27476470588235
44400.0,46.0,65.0,46.0,38.199019607843134,52.4
75965.0,56.0,846.0,42.0,88.47511029411764,22.714632352941173
50710.0,23.0,490.0,55.0,56.65350490196078,35.61661764705883
60436.0,82.0,444.0,16.0,65.51840196078432,41.47923529411765
38992.0,59.0,106.0,54.0,42.49258823529412,54.075529411764705
67779.0,83.0,522.0,30.0,74.51124264705882,37.467014705882356
53946.0,35.0,44.0,9.0,32.03563235294118,49.3370294117647
25043.0,65.0,6.0,7.0,26.134262254901962,60.0
38569.0,18.0,748.0,45.0,61.39866911764706,30.475397058823525
74584.0,24.0,21.0,19.0,37.77096078431372,43.55988235294117
74234.0,38.0,146.0,36.0,49.64951470588235,41.617970588235295
69491.0,53.0,799.0,39.0,82.6297132352941,25.36254411764706
52005.0,38.0,628.0,10.0,59.66265931372548,32.99875
55504.0,35.0,583.0,49.0,64.65125490196078,33.09458823529412
49641.0,77.0,73.0,35.0,46.00164950980392,54.50151470588234
32787.0,44.0,334.0,13.0,40.53237990196078,47.15619117647059
78289.0,74.0,817.0,23.0,89.0505318627451,25.104220588235297
63956.0,20.0,233.0,7.0,40.820754901960775,39.510999999999996
73126.0,37.0,558.0,58.0,72.05362254901961,29.65967647058823
62911.0,28.0,223.0,38.0,47.0073112745098,41.00754411764706
75058.0,30.0,405.0,56.0,63.59773039215687,32.85314705882353
67284.0,49.0,319.0,3.0,52.27267647058824,39.56135294117647
6579.0,73.0,743.0,19.0,57.77496813725491,45.09054411764705
31186.0,60.0,350.0,57.0,51.782985294117644,48.96820588235295
15526.0,79.0,296.0,45.0,45.839897058823524,56.70673529411765
3238.0,33.0,4.0,15.0,11.667191176470588,60.0
26926.0,43.0,711.0,28.0,58.340387254901955,37.41555882352942
56083.0,64.0,512.0,41.0,67.01739950980392,38.44983823529412
19684.0,33.0,618.0,17.0,47.06189215686275,40.784882352941175
10970.0,37.0,84.0,56.0,26.1059068627451,59.13985294117647
74473.0,77.0,210.0,14.0,58.26070833333334,44.26410294117646
30735.0,48.0,193.0,14.0,34.23542892156863,52.28683823529412
34587.0,65.0,696.0,17.0,63.85051715686274,38.52972058823529
70978.0,38.0,811.0,36.0,79.72263235294118,22.873147058823527
28185.0,38.0,509.0,18.0,46.46349264705883,42.45375
19393.0,64.0,148.0,46.0,36.962571078431374,58.3282205882353
77918.0,37.0,172.0,30.0,51.01925,39.81461764705882
77250.0,30.0,21.0,17.0,39.84914215686275,43.599264705882355
38758.0,29.0,209.0,16.0,33.859740196078434,47.57520588235295
16044.0,76.0,48.0,19.0,29.324343137254903,60.0
8026.0,60.0,261.0,10.0,31.07641666666667,57.37585294117647
49208.0,28.0,4.0,13.0,27.396137254901962,50.8744705882353
41662.0,55.0,217.0,41.0,45.609524509803926,49.67273529411764
45033.0,20.0,617.0,58.0,60.2952181372549,32.94763235294118
3388.0,82.0,480.0,53.0,51.98618627450979,54.68241176470588
36565.0,54.0,32.0,17.0,30.756973039215683,56.270514705882356
73070.0,52.0,237.0,38.0,57.12281862745098,40.879558823529415
61676.0,49.0,552.0,12.0,62.634382352941174,34.11041176470589
33700.0,30.0,65.0,11.0,24.588480392156864,53.19264705882353
18613.0,30.0,180.0,9.0,24.009286764705884,53.58204411764706
23446.0,18.0,496.0,55.0,45.535387254901956,41.667911764705885
45538.0,30.0,686.0,50.0,64.75125980392157,31.968441176470588
